item_category,view_count,buy_count,conversion_rate
8326,102.0,6.0,0.058823529411764705
9262,17.0,1.0,0.058823529411764705
13109,136.0,8.0,0.058823529411764705
3068,34.0,2.0,0.058823529411764705
12024,17.0,1.0,0.058823529411764705
11940,17.0,1.0,0.058823529411764705
6760,34.0,2.0,0.058823529411764705
5716,17.0,1.0,0.058823529411764705
5744,51.0,3.0,0.058823529411764705
4743,17.0,1.0,0.058823529411764705
8761,34.0,2.0,0.058823529411764705
6664,17.0,1.0,0.058823529411764705
3606,34.0,2.0,0.058823529411764705
2382,17.0,1.0,0.058823529411764705
2847,17.0,1.0,0.058823529411764705
2499,17.0,1.0,0.058823529411764705
8756,17.0,1.0,0.058823529411764705
5641,17.0,1.0,0.058823529411764705
5792,34.0,2.0,0.058823529411764705
10962,17.0,1.0,0.058823529411764705
4433,17.0,1.0,0.058823529411764705
12733,17.0,1.0,0.058823529411764705
9402,34.0,2.0,0.058823529411764705
8814,17.0,1.0,0.058823529411764705
13971,1433.0,84.0,0.05861828332170272
5065,1024.0,60.0,0.05859375
11680,598.0,35.0,0.05852842809364549
13355,359.0,21.0,0.0584958217270195
13831,171.0,10.0,0.05847953216374269
10331,274.0,16.0,0.058394160583941604
438,1887.0,110.0,0.05829358770535241
11051,103.0,6.0,0.05825242718446602
4018,86.0,5.0,0.05813953488372093
3339,258.0,15.0,0.05813953488372093
6009,86.0,5.0,0.05813953488372093
8333,155.0,9.0,0.05806451612903226
8904,69.0,4.0,0.057971014492753624
5693,345.0,20.0,0.057971014492753624
13242,69.0,4.0,0.057971014492753624
834,69.0,4.0,0.057971014492753624
2120,69.0,4.0,0.057971014492753624
7117,708.0,41.0,0.05790960451977401
8147,537.0,31.0,0.05772811918063315
5098,52.0,3.0,0.057692307692307696
6633,104.0,6.0,0.057692307692307696
80,52.0,3.0,0.057692307692307696
7843,52.0,3.0,0.057692307692307696
9194,52.0,3.0,0.057692307692307696
2909,487.0,28.0,0.057494866529774126
11894,644.0,37.0,0.05745341614906832
5041,244.0,14.0,0.05737704918032787
118,401.0,23.0,0.057356608478802994
758,401.0,23.0,0.057356608478802994
11687,837.0,48.0,0.05734767025089606
11537,8879.0,508.0,0.05721365018583174
8767,105.0,6.0,0.05714285714285714
946,35.0,2.0,0.05714285714285714
9842,35.0,2.0,0.05714285714285714
8837,35.0,2.0,0.05714285714285714
5252,35.0,2.0,0.05714285714285714
2378,333.0,19.0,0.057057057057057055
2797,421.0,24.0,0.057007125890736345
8868,158.0,9.0,0.056962025316455694
3629,158.0,9.0,0.056962025316455694
5998,246.0,14.0,0.056910569105691054
8619,334.0,19.0,0.05688622754491018
1039,299.0,17.0,0.056856187290969896
3489,176.0,10.0,0.056818181818181816
8792,1941.0,110.0,0.05667181865018032
8104,406.0,23.0,0.05665024630541872
11835,53.0,3.0,0.05660377358490566
4388,53.0,3.0,0.05660377358490566
12137,477.0,27.0,0.05660377358490566
13396,760.0,43.0,0.056578947368421055
5002,1168.0,66.0,0.05650684931506849
4034,213.0,12.0,0.056338028169014086
4114,142.0,8.0,0.056338028169014086
612,89.0,5.0,0.056179775280898875
10694,89.0,5.0,0.056179775280898875
7606,3009.0,169.0,0.05616483881688269
9875,107.0,6.0,0.056074766355140186
11895,964.0,54.0,0.056016597510373446
13150,125.0,7.0,0.056
1456,268.0,15.0,0.055970149253731345
347,161.0,9.0,0.055900621118012424
1606,376.0,21.0,0.05585106382978723
1361,1039.0,58.0,0.05582290664100096
7948,215.0,12.0,0.05581395348837209
4276,1203.0,67.0,0.05569409808811305
10417,18.0,1.0,0.05555555555555555
4408,18.0,1.0,0.05555555555555555
4272,54.0,3.0,0.05555555555555555
10470,18.0,1.0,0.05555555555555555
8418,18.0,1.0,0.05555555555555555
9176,18.0,1.0,0.05555555555555555
12376,108.0,6.0,0.05555555555555555
2763,18.0,1.0,0.05555555555555555
5768,18.0,1.0,0.05555555555555555
73,18.0,1.0,0.05555555555555555
1554,18.0,1.0,0.05555555555555555
9455,18.0,1.0,0.05555555555555555
2157,18.0,1.0,0.05555555555555555
5212,72.0,4.0,0.05555555555555555
9081,72.0,4.0,0.05555555555555555
7854,18.0,1.0,0.05555555555555555
1429,18.0,1.0,0.05555555555555555
4163,18.0,1.0,0.05555555555555555
6929,54.0,3.0,0.05555555555555555
10963,18.0,1.0,0.05555555555555555
2593,18.0,1.0,0.05555555555555555
1742,126.0,7.0,0.05555555555555555
10824,36.0,2.0,0.05555555555555555
35,90.0,5.0,0.05555555555555555
6384,18.0,1.0,0.05555555555555555
10668,18.0,1.0,0.05555555555555555
13999,18.0,1.0,0.05555555555555555
5909,18.0,1.0,0.05555555555555555
3810,18.0,1.0,0.05555555555555555
13728,18.0,1.0,0.05555555555555555
12923,198.0,11.0,0.05555555555555555
10750,36.0,2.0,0.05555555555555555
3288,18.0,1.0,0.05555555555555555
1758,90.0,5.0,0.05555555555555555
7615,18.0,1.0,0.05555555555555555
5859,18.0,1.0,0.05555555555555555
6252,36.0,2.0,0.05555555555555555
8907,396.0,22.0,0.05555555555555555
2727,54.0,3.0,0.05555555555555555
4090,36.0,2.0,0.05555555555555555
6655,650.0,36.0,0.055384615384615386
6194,976.0,54.0,0.055327868852459015
5095,181.0,10.0,0.055248618784530384
6686,181.0,10.0,0.055248618784530384
4343,145.0,8.0,0.05517241379310345
8853,91.0,5.0,0.054945054945054944
6015,383.0,21.0,0.05483028720626632
12233,219.0,12.0,0.0547945205479452
4991,603.0,33.0,0.05472636815920398
8954,256.0,14.0,0.0546875
13369,55.0,3.0,0.05454545454545454
9680,55.0,3.0,0.05454545454545454
2252,1285.0,70.0,0.054474708171206226
4153,698.0,38.0,0.054441260744985676
9280,938.0,51.0,0.054371002132196165
8259,203.0,11.0,0.054187192118226604
6657,406.0,22.0,0.054187192118226604
12003,74.0,4.0,0.05405405405405406
7534,222.0,12.0,0.05405405405405406
2128,37.0,2.0,0.05405405405405406
1315,37.0,2.0,0.05405405405405406
9229,518.0,28.0,0.05405405405405406
2896,37.0,2.0,0.05405405405405406
9414,37.0,2.0,0.05405405405405406
9685,37.0,2.0,0.05405405405405406
5915,814.0,44.0,0.05405405405405406
8723,296.0,16.0,0.05405405405405406
7001,37.0,2.0,0.05405405405405406
1346,1317.0,71.0,0.053910402429764616
13060,167.0,9.0,0.05389221556886228
7917,1763.0,95.0,0.05388542257515598
10592,130.0,7.0,0.05384615384615385
9066,130.0,7.0,0.05384615384615385
13712,1951.0,105.0,0.053818554587391085
12357,93.0,5.0,0.053763440860215055
9319,93.0,5.0,0.053763440860215055
2425,336.0,18.0,0.05357142857142857
9480,224.0,12.0,0.05357142857142857
4350,56.0,3.0,0.05357142857142857
8010,1364.0,73.0,0.053519061583577714
8943,673.0,36.0,0.05349182763744428
10218,337.0,18.0,0.05341246290801187
9343,281.0,15.0,0.05338078291814947
13749,150.0,8.0,0.05333333333333334
12814,75.0,4.0,0.05333333333333334
5478,75.0,4.0,0.05333333333333334
10638,75.0,4.0,0.05333333333333334
7516,2089.0,111.0,0.05313547151747248
5686,339.0,18.0,0.05309734513274336
12219,302.0,16.0,0.052980132450331126
12387,454.0,24.0,0.05286343612334802
5566,322.0,17.0,0.052795031055900624
9001,2316.0,122.0,0.05267702936096719
11880,19.0,1.0,0.05263157894736842
12801,76.0,4.0,0.05263157894736842
2915,19.0,1.0,0.05263157894736842
3517,19.0,1.0,0.05263157894736842
11935,19.0,1.0,0.05263157894736842
4331,38.0,2.0,0.05263157894736842
4649,19.0,1.0,0.05263157894736842
4587,19.0,1.0,0.05263157894736842
4301,95.0,5.0,0.05263157894736842
4489,19.0,1.0,0.05263157894736842
3449,95.0,5.0,0.05263157894736842
9268,19.0,1.0,0.05263157894736842
600,285.0,15.0,0.05263157894736842
11229,190.0,10.0,0.05263157894736842
2355,19.0,1.0,0.05263157894736842
5072,57.0,3.0,0.05263157894736842
9765,57.0,3.0,0.05263157894736842
8653,19.0,1.0,0.05263157894736842
9318,38.0,2.0,0.05263157894736842
13662,19.0,1.0,0.05263157894736842
13100,19.0,1.0,0.05263157894736842
11203,19.0,1.0,0.05263157894736842
2178,57.0,3.0,0.05263157894736842
11510,133.0,7.0,0.05263157894736842
5413,19.0,1.0,0.05263157894736842
13009,38.0,2.0,0.05263157894736842
12990,57.0,3.0,0.05263157894736842
770,19.0,1.0,0.05263157894736842
2329,19.0,1.0,0.05263157894736842
1818,38.0,2.0,0.05263157894736842
2342,266.0,14.0,0.05263157894736842
7066,19.0,1.0,0.05263157894736842
245,19.0,1.0,0.05263157894736842
351,19.0,1.0,0.05263157894736842
7423,19.0,1.0,0.05263157894736842
11780,19.0,1.0,0.05263157894736842
12848,19.0,1.0,0.05263157894736842
677,19.0,1.0,0.05263157894736842
14075,19.0,1.0,0.05263157894736842
7332,19.0,1.0,0.05263157894736842
1301,76.0,4.0,0.05263157894736842
1310,761.0,40.0,0.052562417871222074
11376,2878.0,151.0,0.052466990965948576
5430,305.0,16.0,0.05245901639344262
11995,286.0,15.0,0.05244755244755245
4274,229.0,12.0,0.05240174672489083
2679,611.0,32.0,0.05237315875613748
2631,1127.0,59.0,0.05235137533274179
5186,325.0,17.0,0.052307692307692305
284,2947.0,154.0,0.052256532066508314
10338,517.0,27.0,0.05222437137330754
11034,613.0,32.0,0.052202283849918436
13691,230.0,12.0,0.05217391304347826
8320,115.0,6.0,0.05217391304347826
12784,115.0,6.0,0.05217391304347826
9444,2013.0,105.0,0.05216095380029806
8848,307.0,16.0,0.05211726384364821
11185,96.0,5.0,0.052083333333333336
7050,173.0,9.0,0.05202312138728324
8539,77.0,4.0,0.05194805194805195
12268,617.0,32.0,0.05186385737439222
7707,135.0,7.0,0.05185185185185185
8920,135.0,7.0,0.05185185185185185
11802,444.0,23.0,0.0518018018018018
2153,2974.0,154.0,0.05178211163416274
5739,58.0,3.0,0.05172413793103448
2786,116.0,6.0,0.05172413793103448
3238,116.0,6.0,0.05172413793103448
13154,290.0,15.0,0.05172413793103448
9605,484.0,25.0,0.05165289256198347
6909,97.0,5.0,0.05154639175257732
8094,291.0,15.0,0.05154639175257732
675,3361.0,173.0,0.05147277595953585
3283,272.0,14.0,0.051470588235294115
12553,2643.0,136.0,0.051456678017404466
9127,350.0,18.0,0.05142857142857143
3807,175.0,9.0,0.05142857142857143
5829,253.0,13.0,0.05138339920948617
2922,39.0,2.0,0.05128205128205128
4045,78.0,4.0,0.05128205128205128
9189,78.0,4.0,0.05128205128205128
6654,117.0,6.0,0.05128205128205128
9410,39.0,2.0,0.05128205128205128
7301,117.0,6.0,0.05128205128205128
13742,78.0,4.0,0.05128205128205128
13817,39.0,2.0,0.05128205128205128
12765,117.0,6.0,0.05128205128205128
4627,626.0,32.0,0.051118210862619806
1892,196.0,10.0,0.05102040816326531
11499,726.0,37.0,0.05096418732782369
10832,373.0,19.0,0.05093833780160858
7487,59.0,3.0,0.05084745762711865
12105,59.0,3.0,0.05084745762711865
2241,118.0,6.0,0.05084745762711865
9258,571.0,29.0,0.050788091068301226
6608,256.0,13.0,0.05078125
3087,512.0,26.0,0.05078125
12304,2466.0,125.0,0.05068937550689376
5365,99.0,5.0,0.050505050505050504
12251,515.0,26.0,0.05048543689320388
8542,119.0,6.0,0.05042016806722689
13007,437.0,22.0,0.05034324942791762
5049,159.0,8.0,0.050314465408805034
8017,179.0,9.0,0.05027932960893855
13459,179.0,9.0,0.05027932960893855
7850,1114.0,56.0,0.05026929982046679
13908,279.0,14.0,0.05017921146953405
4147,100.0,5.0,0.05
7862,20.0,1.0,0.05
7633,20.0,1.0,0.05
1900,320.0,16.0,0.05
6972,40.0,2.0,0.05
2809,20.0,1.0,0.05
5910,20.0,1.0,0.05
6709,40.0,2.0,0.05
3894,20.0,1.0,0.05
291,20.0,1.0,0.05
4404,20.0,1.0,0.05
3881,20.0,1.0,0.05
533,20.0,1.0,0.05
2384,40.0,2.0,0.05
13654,20.0,1.0,0.05
3991,20.0,1.0,0.05
10016,40.0,2.0,0.05
9047,20.0,1.0,0.05
13859,80.0,4.0,0.05
4833,20.0,1.0,0.05
11801,20.0,1.0,0.05
12872,20.0,1.0,0.05
9483,20.0,1.0,0.05
13433,20.0,1.0,0.05
5452,20.0,1.0,0.05
4636,783.0,39.0,0.04980842911877394
2443,181.0,9.0,0.049723756906077346
768,121.0,6.0,0.049586776859504134
5687,121.0,6.0,0.049586776859504134
3067,1432.0,71.0,0.04958100558659218
3879,1635.0,81.0,0.04954128440366973
5515,323.0,16.0,0.04953560371517028
12406,1777.0,88.0,0.04952166572875633
2160,364.0,18.0,0.04945054945054945
2373,425.0,21.0,0.04941176470588235
11733,223.0,11.0,0.04932735426008968
11393,365.0,18.0,0.049315068493150684
4320,203.0,10.0,0.04926108374384237
11399,61.0,3.0,0.04918032786885246
9211,61.0,3.0,0.04918032786885246
5927,244.0,12.0,0.04918032786885246
4165,61.0,3.0,0.04918032786885246
7954,61.0,3.0,0.04918032786885246
7533,61.0,3.0,0.04918032786885246
3096,61.0,3.0,0.04918032786885246
13808,61.0,3.0,0.04918032786885246
5985,590.0,29.0,0.04915254237288136
4874,102.0,5.0,0.049019607843137254
1954,490.0,24.0,0.04897959183673469
13597,143.0,7.0,0.04895104895104895
4382,1043.0,51.0,0.0488974113135187
4455,389.0,19.0,0.04884318766066838
4195,676.0,33.0,0.04881656804733728
1618,41.0,2.0,0.04878048780487805
3646,41.0,2.0,0.04878048780487805
885,82.0,4.0,0.04878048780487805
97,41.0,2.0,0.04878048780487805
1762,82.0,4.0,0.04878048780487805
12633,41.0,2.0,0.04878048780487805
11579,82.0,4.0,0.04878048780487805
4632,41.0,2.0,0.04878048780487805
5821,41.0,2.0,0.04878048780487805
1568,41.0,2.0,0.04878048780487805
1344,41.0,2.0,0.04878048780487805
5372,493.0,24.0,0.0486815415821501
7898,473.0,23.0,0.048625792811839326
9021,391.0,19.0,0.04859335038363171
1032,1030.0,50.0,0.04854368932038835
13551,103.0,5.0,0.04854368932038835
7025,206.0,10.0,0.04854368932038835
5229,227.0,11.0,0.048458149779735685
7201,62.0,3.0,0.04838709677419355
3421,62.0,3.0,0.04838709677419355
3213,186.0,9.0,0.04838709677419355
3403,62.0,3.0,0.04838709677419355
8662,1676.0,81.0,0.04832935560859188
3994,145.0,7.0,0.04827586206896552
5623,3150.0,152.0,0.04825396825396826
10585,457.0,22.0,0.04814004376367615
10500,291.0,14.0,0.048109965635738834
13729,770.0,37.0,0.048051948051948054
12788,125.0,6.0,0.048
4396,773.0,37.0,0.047865459249676584
3476,440.0,21.0,0.04772727272727273
8575,1174.0,56.0,0.04770017035775128
9190,42.0,2.0,0.047619047619047616
435,84.0,4.0,0.047619047619047616
1594,21.0,1.0,0.047619047619047616
13472,147.0,7.0,0.047619047619047616
1175,42.0,2.0,0.047619047619047616
13473,42.0,2.0,0.047619047619047616
9956,21.0,1.0,0.047619047619047616
11725,21.0,1.0,0.047619047619047616
13518,21.0,1.0,0.047619047619047616
8983,42.0,2.0,0.047619047619047616
12625,21.0,1.0,0.047619047619047616
8121,84.0,4.0,0.047619047619047616
12483,42.0,2.0,0.047619047619047616
13715,21.0,1.0,0.047619047619047616
2034,126.0,6.0,0.047619047619047616
2087,42.0,2.0,0.047619047619047616
9400,21.0,1.0,0.047619047619047616
14060,21.0,1.0,0.047619047619047616
7748,21.0,1.0,0.047619047619047616
11655,21.0,1.0,0.047619047619047616
4381,21.0,1.0,0.047619047619047616
13105,21.0,1.0,0.047619047619047616
8706,21.0,1.0,0.047619047619047616
9715,147.0,7.0,0.047619047619047616
12431,21.0,1.0,0.047619047619047616
11457,21.0,1.0,0.047619047619047616
11384,63.0,3.0,0.047619047619047616
11382,42.0,2.0,0.047619047619047616
11239,63.0,3.0,0.047619047619047616
811,21.0,1.0,0.047619047619047616
5177,147.0,7.0,0.047619047619047616
12005,21.0,1.0,0.047619047619047616
12542,42.0,2.0,0.047619047619047616
8425,63.0,3.0,0.047619047619047616
687,63.0,3.0,0.047619047619047616
11684,42.0,2.0,0.047619047619047616
2518,21.0,1.0,0.047619047619047616
6991,1178.0,56.0,0.04753820033955857
7269,316.0,15.0,0.04746835443037975
4435,1896.0,90.0,0.04746835443037975
881,1854.0,88.0,0.04746494066882417
6253,1754.0,83.0,0.04732041049030787
9155,740.0,35.0,0.0472972972972973
8892,487.0,23.0,0.04722792607802875
3747,593.0,28.0,0.047217537942664416
10257,106.0,5.0,0.04716981132075472
5715,85.0,4.0,0.047058823529411764
7506,85.0,4.0,0.047058823529411764
6101,340.0,16.0,0.047058823529411764
4339,85.0,4.0,0.047058823529411764
10762,468.0,22.0,0.04700854700854701
8613,234.0,11.0,0.04700854700854701
6549,362.0,17.0,0.04696132596685083
13737,64.0,3.0,0.046875
13346,256.0,12.0,0.046875
1317,683.0,32.0,0.04685212298682284
2431,534.0,25.0,0.04681647940074907
2079,214.0,10.0,0.04672897196261682
6680,107.0,5.0,0.04672897196261682
5533,3577.0,167.0,0.04668716801789209
7558,150.0,7.0,0.04666666666666667
5558,386.0,18.0,0.046632124352331605
2490,1073.0,50.0,0.046598322460391424
11883,279.0,13.0,0.04659498207885305
4333,5194.0,242.0,0.04659222179437813
2649,709.0,33.0,0.0465444287729196
12567,43.0,2.0,0.046511627906976744
172,43.0,2.0,0.046511627906976744
10947,43.0,2.0,0.046511627906976744
4663,86.0,4.0,0.046511627906976744
7000,172.0,8.0,0.046511627906976744
4926,43.0,2.0,0.046511627906976744
2102,86.0,4.0,0.046511627906976744
6833,43.0,2.0,0.046511627906976744
6788,43.0,2.0,0.046511627906976744
11589,1400.0,65.0,0.04642857142857143
3937,194.0,9.0,0.04639175257731959
8083,388.0,18.0,0.04639175257731959
8401,151.0,7.0,0.046357615894039736
13521,130.0,6.0,0.046153846153846156
8505,130.0,6.0,0.046153846153846156
3738,65.0,3.0,0.046153846153846156
3026,65.0,3.0,0.046153846153846156
4288,65.0,3.0,0.046153846153846156
6441,152.0,7.0,0.046052631578947366
6924,478.0,22.0,0.04602510460251046
11324,565.0,26.0,0.04601769911504425
1550,413.0,19.0,0.04600484261501211
6922,87.0,4.0,0.04597701149425287
2950,3226.0,148.0,0.04587724736515809
11934,109.0,5.0,0.045871559633027525
5115,109.0,5.0,0.045871559633027525
10554,109.0,5.0,0.045871559633027525
1656,109.0,5.0,0.045871559633027525
3814,218.0,10.0,0.045871559633027525
13332,1461.0,67.0,0.0458590006844627
11322,131.0,6.0,0.04580152671755725
6040,131.0,6.0,0.04580152671755725
11954,284.0,13.0,0.045774647887323945
12721,634.0,29.0,0.04574132492113565
9199,373.0,17.0,0.045576407506702415
332,439.0,20.0,0.04555808656036447
1421,6749.0,307.0,0.04548822047710772
1851,44.0,2.0,0.045454545454545456
1062,22.0,1.0,0.045454545454545456
12620,44.0,2.0,0.045454545454545456
1728,22.0,1.0,0.045454545454545456
8738,22.0,1.0,0.045454545454545456
1888,22.0,1.0,0.045454545454545456
12435,176.0,8.0,0.045454545454545456
6978,22.0,1.0,0.045454545454545456
8442,132.0,6.0,0.045454545454545456
7518,22.0,1.0,0.045454545454545456
202,22.0,1.0,0.045454545454545456
12847,22.0,1.0,0.045454545454545456
13428,154.0,7.0,0.045454545454545456
127,22.0,1.0,0.045454545454545456
4214,44.0,2.0,0.045454545454545456
3410,110.0,5.0,0.045454545454545456
969,66.0,3.0,0.045454545454545456
10682,22.0,1.0,0.045454545454545456
5525,110.0,5.0,0.045454545454545456
4515,88.0,4.0,0.045454545454545456
2681,44.0,2.0,0.045454545454545456
8392,44.0,2.0,0.045454545454545456
3633,22.0,1.0,0.045454545454545456
3507,22.0,1.0,0.045454545454545456
1412,66.0,3.0,0.045454545454545456
10201,22.0,1.0,0.045454545454545456
3737,22.0,1.0,0.045454545454545456
7712,1939.0,88.0,0.04538421866941723
12183,265.0,12.0,0.045283018867924525
10816,243.0,11.0,0.04526748971193416
3926,221.0,10.0,0.04524886877828054
5578,420.0,19.0,0.04523809523809524
6540,199.0,9.0,0.04522613065326633
10944,376.0,17.0,0.04521276595744681
4372,443.0,20.0,0.045146726862302484
13186,1618.0,73.0,0.04511742892459827
1943,133.0,6.0,0.045112781954887216
2046,111.0,5.0,0.04504504504504504
6603,111.0,5.0,0.04504504504504504
9373,89.0,4.0,0.0449438202247191
66,89.0,4.0,0.0449438202247191
11127,89.0,4.0,0.0449438202247191
8724,245.0,11.0,0.044897959183673466
11631,156.0,7.0,0.04487179487179487
12693,602.0,27.0,0.044850498338870434
3929,67.0,3.0,0.04477611940298507
5402,67.0,3.0,0.04477611940298507
9633,67.0,3.0,0.04477611940298507
14006,335.0,15.0,0.04477611940298507
13159,67.0,3.0,0.04477611940298507
5913,67.0,3.0,0.04477611940298507
5165,448.0,20.0,0.044642857142857144
5655,112.0,5.0,0.044642857142857144
12128,112.0,5.0,0.044642857142857144
6743,112.0,5.0,0.044642857142857144
9983,224.0,10.0,0.044642857142857144
10033,202.0,9.0,0.04455445544554455
114,382.0,17.0,0.04450261780104712
5265,90.0,4.0,0.044444444444444446
11422,45.0,2.0,0.044444444444444446
2052,45.0,2.0,0.044444444444444446
10542,45.0,2.0,0.044444444444444446
3166,45.0,2.0,0.044444444444444446
4374,45.0,2.0,0.044444444444444446
5943,45.0,2.0,0.044444444444444446
12861,135.0,6.0,0.044444444444444446
12158,1059.0,47.0,0.044381491973559964
6400,677.0,30.0,0.04431314623338257
8998,113.0,5.0,0.04424778761061947
7471,113.0,5.0,0.04424778761061947
10644,136.0,6.0,0.04411764705882353
12228,136.0,6.0,0.04411764705882353
13745,91.0,4.0,0.04395604395604396
11974,205.0,9.0,0.04390243902439024
12940,114.0,5.0,0.043859649122807015
10862,297.0,13.0,0.04377104377104377
11311,3039.0,133.0,0.04376439618295492
9412,7518.0,329.0,0.043761638733705775
5102,160.0,7.0,0.04375
11636,160.0,7.0,0.04375
9856,1921.0,84.0,0.04372722540343571
7057,183.0,8.0,0.04371584699453552
2026,229.0,10.0,0.043668122270742356
13323,298.0,13.0,0.0436241610738255
805,298.0,13.0,0.0436241610738255
5447,642.0,28.0,0.04361370716510903
4677,1286.0,56.0,0.04354587869362364
7267,23.0,1.0,0.043478260869565216
6739,23.0,1.0,0.043478260869565216
11709,23.0,1.0,0.043478260869565216
13945,115.0,5.0,0.043478260869565216
1861,115.0,5.0,0.043478260869565216
9507,23.0,1.0,0.043478260869565216
7256,23.0,1.0,0.043478260869565216
8433,23.0,1.0,0.043478260869565216
3571,115.0,5.0,0.043478260869565216
11009,46.0,2.0,0.043478260869565216
7070,391.0,17.0,0.043478260869565216
10177,161.0,7.0,0.043478260869565216
12929,23.0,1.0,0.043478260869565216
10517,23.0,1.0,0.043478260869565216
2859,391.0,17.0,0.043478260869565216
5819,23.0,1.0,0.043478260869565216
7800,46.0,2.0,0.043478260869565216
11603,69.0,3.0,0.043478260869565216
13124,23.0,1.0,0.043478260869565216
2162,23.0,1.0,0.043478260869565216
13047,23.0,1.0,0.043478260869565216
12978,23.0,1.0,0.043478260869565216
5338,23.0,1.0,0.043478260869565216
11931,23.0,1.0,0.043478260869565216
4821,23.0,1.0,0.043478260869565216
10472,1107.0,48.0,0.04336043360433604
6985,300.0,13.0,0.043333333333333335
10209,300.0,13.0,0.043333333333333335
1224,185.0,8.0,0.043243243243243246
12370,1157.0,50.0,0.043215211754537596
3102,324.0,14.0,0.043209876543209874
6035,139.0,6.0,0.04316546762589928
13024,139.0,6.0,0.04316546762589928
6569,255.0,11.0,0.043137254901960784
6748,487.0,21.0,0.043121149897330596
3245,464.0,20.0,0.04310344827586207
11298,93.0,4.0,0.043010752688172046
11273,442.0,19.0,0.042986425339366516
4128,163.0,7.0,0.04294478527607362
9769,163.0,7.0,0.04294478527607362
12816,163.0,7.0,0.04294478527607362
11489,2542.0,109.0,0.04287962234461054
10245,70.0,3.0,0.04285714285714286
3872,70.0,3.0,0.04285714285714286
6564,770.0,33.0,0.04285714285714286
10967,234.0,10.0,0.042735042735042736
8999,117.0,5.0,0.042735042735042736
2653,117.0,5.0,0.042735042735042736
13087,516.0,22.0,0.04263565891472868
4880,258.0,11.0,0.04263565891472868
12029,446.0,19.0,0.042600896860986545
4197,188.0,8.0,0.0425531914893617
11045,47.0,2.0,0.0425531914893617
6719,94.0,4.0,0.0425531914893617
5814,47.0,2.0,0.0425531914893617
12365,188.0,8.0,0.0425531914893617
10846,588.0,25.0,0.04251700680272109
9278,895.0,38.0,0.042458100558659215
7753,1861.0,79.0,0.04245029554003224
6828,2780.0,118.0,0.04244604316546763
7694,165.0,7.0,0.04242424242424243
3846,2196.0,93.0,0.04234972677595628
1370,1606.0,68.0,0.04234122042341221
8633,260.0,11.0,0.04230769230769231
3988,2270.0,96.0,0.04229074889867841
1059,142.0,6.0,0.04225352112676056
12860,71.0,3.0,0.04225352112676056
618,356.0,15.0,0.042134831460674156
257,190.0,8.0,0.042105263157894736
5745,95.0,4.0,0.042105263157894736
8854,1260.0,53.0,0.04206349206349207
3063,214.0,9.0,0.04205607476635514
7772,214.0,9.0,0.04205607476635514
5383,119.0,5.0,0.04201680672268908
6630,119.0,5.0,0.04201680672268908
9202,405.0,17.0,0.04197530864197531
11621,286.0,12.0,0.04195804195804196
9660,143.0,6.0,0.04195804195804196
10975,883.0,37.0,0.04190260475651189
11876,382.0,16.0,0.041884816753926704
3085,287.0,12.0,0.041811846689895474
2271,287.0,12.0,0.041811846689895474
8405,455.0,19.0,0.041758241758241756
2014,24.0,1.0,0.041666666666666664
9358,264.0,11.0,0.041666666666666664
5495,24.0,1.0,0.041666666666666664
5443,24.0,1.0,0.041666666666666664
2279,24.0,1.0,0.041666666666666664
83,24.0,1.0,0.041666666666666664
2293,24.0,1.0,0.041666666666666664
11597,72.0,3.0,0.041666666666666664
12908,24.0,1.0,0.041666666666666664
11271,24.0,1.0,0.041666666666666664
4259,24.0,1.0,0.041666666666666664
9216,120.0,5.0,0.041666666666666664
13450,24.0,1.0,0.041666666666666664
3713,120.0,5.0,0.041666666666666664
13748,96.0,4.0,0.041666666666666664
930,72.0,3.0,0.041666666666666664
13655,48.0,2.0,0.041666666666666664
13642,24.0,1.0,0.041666666666666664
972,24.0,1.0,0.041666666666666664
3948,48.0,2.0,0.041666666666666664
1033,24.0,1.0,0.041666666666666664
12504,120.0,5.0,0.041666666666666664
1065,24.0,1.0,0.041666666666666664
488,24.0,1.0,0.041666666666666664
10191,24.0,1.0,0.041666666666666664
9133,24.0,1.0,0.041666666666666664
13403,24.0,1.0,0.041666666666666664
7079,1465.0,61.0,0.041638225255972695
4405,987.0,41.0,0.04154002026342452
3139,289.0,12.0,0.04152249134948097
5468,7644.0,317.0,0.04147043432757719
7690,290.0,12.0,0.041379310344827586
10889,145.0,6.0,0.041379310344827586
13440,121.0,5.0,0.04132231404958678
10620,97.0,4.0,0.041237113402061855
5077,291.0,12.0,0.041237113402061855
1559,97.0,4.0,0.041237113402061855
10236,1213.0,50.0,0.041220115416323165
5600,1119.0,46.0,0.041108132260947276
5255,73.0,3.0,0.0410958904109589
13939,73.0,3.0,0.0410958904109589
4387,585.0,24.0,0.041025641025641026
2484,244.0,10.0,0.040983606557377046
8666,586.0,24.0,0.040955631399317405
11114,293.0,12.0,0.040955631399317405
11140,2100.0,86.0,0.040952380952380955
11804,171.0,7.0,0.04093567251461988
7273,489.0,20.0,0.0408997955010225
940,1027.0,42.0,0.04089581304771178
1572,416.0,17.0,0.040865384615384616
7894,147.0,6.0,0.04081632653061224
9839,98.0,4.0,0.04081632653061224
2278,49.0,2.0,0.04081632653061224
10662,1446.0,59.0,0.04080221300138313
7466,368.0,15.0,0.04076086956521739
7266,712.0,29.0,0.04073033707865169
7953,172.0,7.0,0.040697674418604654
3368,7060.0,287.0,0.04065155807365439
